Unnamed: 0,Close,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PQ
1996-03-31 00:00:00+00:00,0.7851560115814209,-0.0276435723581992,-0.4328761535716106,-0.0129321088190519,-0.6643123226319829,0.1592804455086574,-0.5121576814441852,0.3497035161654868,-0.5033667987456547,745312000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8799991607666,64.6875,32.04999923706055,75.73999786376953,19100.0,6.27,5.97,6.27,5.66,0.0,0.0,0.0,0.0,0.1875,190672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35999870300293,3.203125,0.0,0.0,0.0,0.5599999999999996,0.45999999999999996,0.5599999999999996,0.33999999999999986,0.0,0.0,0.0,0.0,1
1996-06-30 00:00:00+00:00,1.0859379768371582,0.0398079449107163,0.0587001363493339,-0.0773312639948603,0.4055722524571521,0.069071221982417,0.5192185003306974,0.3475162418129714,1.0622231638605109,1246467200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68000030517578,67.109375,32.04999923706055,75.73999786376953,19100.0,6.91,6.69,6.91,6.3,0.0,0.0,0.0,0.0,0.3007819652557373,501155200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.199998855590822,2.421875,0.0,0.0,0.0,0.6400000000000006,0.7200000000000006,0.6400000000000006,0.6399999999999997,0.0,0.0,0.0,0.0,1
1996-09-30 00:00:00+00:00,1.125,-0.0372493397914393,0.430835975304522,-0.0338677834374498,-0.235776077191815,0.0111816451312082,-0.450684962220578,0.1366394653194181,-0.4654493619332066,765766400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.950000762939453,68.625,32.04999923706055,75.73999786376953,19100.0,6.83,6.6,6.83,6.23,0.0,0.0,0.0,0.0,0.0390620231628418,-480700800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2700004577636737,1.515625,0.0,0.0,0.0,-0.08000000000000007,-0.09000000000000075,-0.08000000000000007,-0.0699999999999994,0.0,0.0,0.0,0.0,1
1996-12-31 00:00:00+00:00,1.5625,0.0028652418194316,-0.4299711815561959,0.0027574759528166,-0.7230596910440099,0.1634153369862424,-0.7097001441551919,0.2762590183759129,-0.7693656064290536,735024000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.920000076293945,73.84375,32.04999923706055,75.73999786376953,19100.0,6.3,6.07,6.3,5.78,0.0,0.0,0.0,0.0,0.4375,-30742400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.969999313354492,5.21875,0.0,0.0,0.0,-0.5300000000000002,-0.5299999999999994,-0.5300000000000002,-0.4500000000000002,0.0,0.0,0.0,0.0,1
1997-03-31 00:00:00+00:00,1.5859379768371582,-0.0166088254797288,-0.2827776887321687,0.0022218793602208,-0.4591221575885775,0.0449294590693267,-0.6141005153040092,0.1763808906931335,-0.6317475150998241,650785600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13999938964844,75.375,32.04999923706055,75.73999786376953,19100.0,6.69,6.54,6.69,6.22,0.0,0.0,0.0,0.0,0.023437976837158203,-84238400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2199993133544957,1.53125,0.0,0.0,0.0,0.39000000000000057,0.46999999999999975,0.39000000000000057,0.4399999999999995,0.0,0.0,0.0,0.0,1
1997-06-30 00:00:00+00:00,2.042968988418579,0.0127247906464769,-0.0403968283792416,0.0696025678917425,-0.4080676741343313,0.1641049241389632,-0.2525373025593859,0.2769962257796726,-0.4025733454400544,505753600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.530000686645508,88.3125,32.04999923706055,75.73999786376953,19100.0,6.49,6.38,6.49,6.09,0.0,0.0,0.0,0.0,0.4570310115814209,-145032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6099987030029332,12.9375,0.0,0.0,0.0,-0.20000000000000018,-0.16000000000000014,-0.20000000000000018,-0.1299999999999999,0.0,0.0,0.0,0.0,1
1997-09-30 00:00:00+00:00,2.132812976837158,-0.02025110589636,0.0668147736739794,0.0534440752515937,-0.4313267660509264,0.0803562818591176,-0.5300332645713285,0.1960243460562759,-0.5027068606356919,586500800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.90999984741211,94.375,32.04999923706055,75.73999786376953,19100.0,6.21,6.11,6.21,5.88,0.0,0.0,0.0,0.0,0.0898439884185791,80747200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3799991607666016,6.0625,0.0,0.0,0.0,-0.28000000000000025,-0.2699999999999996,-0.28000000000000025,-0.20999999999999996,0.0,0.0,0.0,0.0,1
1997-12-31 00:00:00+00:00,2.273437976837158,0.0563984600181127,-0.0054644808743169,-0.0372472505928104,-0.0750119074234279,0.0036214494056798,-0.1063082466448994,0.0943622181167565,-0.3295467488959057,344598400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.010000228881836,97.0625,32.04999923706055,75.73999786376953,19100.0,5.81,5.77,5.81,5.72,0.0,0.0,0.0,0.0,0.140625,-241902400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000003814697266,2.6875,0.0,0.0,0.0,-0.40000000000000036,-0.34000000000000075,-0.40000000000000036,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1998-03-31 00:00:00+00:00,2.757812976837158,0.0514894342701303,0.5742478162406988,0.1041026517600736,0.849955645672285,0.1752847107697153,1.1588234279221434,0.2329545609537089,1.1133907437210906,509144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.219999313354492,109.9375,32.04999923706055,75.73999786376953,19100.0,5.65,5.61,5.65,5.56,0.0,0.0,0.0,0.0,0.484375,164545600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999908447265625,12.875,0.0,0.0,0.0,-0.15999999999999925,-0.15999999999999925,-0.15999999999999925,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1998-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,460398400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.709999084472656,113.3125,32.04999923706055,75.73999786376953,19100.0,5.5,5.52,5.5,5.52,0.0,0.0,0.0,0.0,0.1953120231628418,-48745600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.510000228881836,3.375,0.0,0.0,0.0,-0.15000000000000036,-0.09000000000000075,-0.15000000000000036,-0.040000000000000036,0.0,0.0,0.0,0.0,0
1998-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95000076293945,101.75,32.04999923706055,75.73999786376953,19100.0,4.81,4.62,4.81,4.67,0.0,0.0,0.0,0.0,0.0,21745600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.240001678466797,-11.5625,0.0,0.0,0.0,-0.6900000000000004,-0.8999999999999995,-0.6900000000000004,-0.8499999999999996,0.0,0.0,0.0,0.0,0
1998-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.420000076293945,123.3125,32.04999923706055,75.73999786376953,19100.0,4.65,4.45,4.65,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.530000686645508,21.5625,0.0,0.0,0.0,-0.15999999999999925,-0.16999999999999993,-0.15999999999999925,-0.16000000000000014,0.0,0.0,0.0,0.0,0
1999-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,459891200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260000228881836,128.375,32.04999923706055,75.73999786376953,19100.0,5.23,5.14,5.23,5.05,0.0,0.0,0.0,0.0,0.0,-22252800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1599998474121094,5.0625,0.0,0.0,0.0,0.5800000000000001,0.6899999999999995,0.5800000000000001,0.54,0.0,0.0,0.0,0.0,0
1999-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09000015258789,137.0,32.04999923706055,75.73999786376953,19100.0,5.9,5.81,5.9,5.62,0.0,0.0,0.0,0.0,0.0,14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1700000762939453,8.625,0.0,0.0,0.0,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.5700000000000003,0.0,0.0,0.0,0.0,0
1999-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.40999984741211,128.75,32.04999923706055,75.73999786376953,19100.0,5.92,5.8,5.92,5.66,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319999694824219,-8.25,0.0,0.0,0.0,0.019999999999999574,-0.009999999999999787,0.019999999999999574,0.040000000000000036,0.0,0.0,0.0,0.0,0
1999-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63999938964844,146.875,32.04999923706055,75.73999786376953,19100.0,6.28,6.19,6.28,6.1,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7700004577636683,18.125,0.0,0.0,0.0,0.3600000000000003,0.39000000000000057,0.3600000000000003,0.4399999999999995,0.0,0.0,0.0,0.0,0
2000-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11000061035156,150.375,32.04999923706055,75.73999786376953,19100.0,6.26,6.5,6.26,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5299987792968821,3.5,0.0,0.0,0.0,-0.020000000000000462,0.3099999999999996,-0.020000000000000462,0.4300000000000006,0.0,0.0,0.0,0.0,0
2000-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.540000915527344,145.28125,32.04999923706055,75.73999786376953,19100.0,6.1,6.3,6.1,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.569999694824215,-5.09375,0.0,0.0,0.0,-0.16000000000000014,-0.20000000000000018,-0.16000000000000014,-0.04999999999999982,0.0,0.0,0.0,0.0,0
2000-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56999969482422,143.625,30.86000061035156,75.73999786376953,19100.0,5.8,5.93,5.8,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029998779296875,-1.65625,-1.189998626708988,0.0,0.0,-0.2999999999999998,-0.3700000000000001,-0.2999999999999998,-0.40000000000000036,0.0,0.0,0.0,0.0,0
2000-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.850000381469727,131.1875,26.799999237060547,75.73999786376953,19100.0,5.24,5.17,5.24,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.280000686645508,-12.4375,-4.060001373291012,0.0,0.0,-0.5599999999999996,-0.7599999999999998,-0.5599999999999996,-0.7300000000000004,0.0,0.0,0.0,0.0,0
2001-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63999938964844,116.69000244140624,26.399999618530273,75.73999786376953,19100.0,4.89,4.64,4.89,4.34,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899990081787145,-14.497497558593764,-0.39999961853027344,0.0,0.0,-0.35000000000000053,-0.5300000000000002,-0.35000000000000053,-1.0099999999999998,0.0,0.0,0.0,0.0,0
2001-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.059999465942383,122.5999984741211,26.25,75.73999786376953,19100.0,5.28,4.81,5.28,4.08,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.579999923706058,5.909996032714858,-0.14999961853027344,0.0,0.0,0.39000000000000057,0.16999999999999993,0.39000000000000057,-0.2599999999999998,0.0,0.0,0.0,0.0,0
2001-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,459891200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93000030517578,104.44000244140624,23.43000030517578,75.73999786376953,19100.0,4.73,4.12,4.73,3.12,0.0,0.0,0.0,0.0,0.0,-14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.870000839233398,-18.159996032714858,-2.8199996948242188,0.0,0.0,-0.5499999999999998,-0.6899999999999995,-0.5499999999999998,-0.96,0.0,0.0,0.0,0.0,0
2001-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.799999237060547,114.3000030517578,19.84000015258789,75.73999786376953,19100.0,5.09,4.39,5.09,3.11,0.0,0.0,0.0,0.0,0.0,22252800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.130001068115234,9.860000610351562,-3.5900001525878906,0.0,0.0,0.35999999999999943,0.2699999999999996,0.35999999999999943,-0.010000000000000231,0.0,0.0,0.0,0.0,0
2002-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,452473600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.399999618530273,114.5199966430664,26.229999542236328,75.73999786376953,19100.0,5.28,4.74,5.28,3.56,0.0,0.0,0.0,0.0,0.0,-29670400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.399999618530273,0.21999359130860796,6.3899993896484375,0.0,0.0,0.1900000000000004,0.35000000000000053,0.1900000000000004,0.4500000000000002,0.0,0.0,0.0,0.0,0
2002-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.399999618530273,98.95999908447266,26.86000061035156,75.73999786376953,19100.0,4.93,4.19,4.93,2.99,0.0,0.0,0.0,0.0,0.0,29670400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-15.55999755859375,0.6300010681152308,0.0,0.0,-0.35000000000000053,-0.5499999999999998,-0.35000000000000053,-0.5699999999999998,0.0,0.0,0.0,0.0,0
2002-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.689998626708984,81.79000091552734,30.469999313354492,75.73999786376953,19100.0,3.87,2.94,3.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.289999008178711,-17.169998168945312,3.6099987030029332,0.0,0.0,-1.0599999999999996,-1.2500000000000004,-1.0599999999999996,-0.9900000000000002,0.0,0.0,0.0,0.0,0
2002-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6200008392334,88.2300033569336,31.200000762939453,75.73999786376953,19100.0,4.03,3.03,4.03,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.069997787475586,6.44000244140625,0.7300014495849609,0.0,0.0,0.16000000000000014,0.08999999999999986,0.16000000000000014,-0.15999999999999992,0.0,0.0,0.0,0.0,0
2003-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.149999618530273,84.73999786376953,31.040000915527344,75.73999786376953,19100.0,3.81,2.78,3.81,1.57,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529998779296875,-3.4900054931640625,-0.15999984741210938,0.0,0.0,-0.2200000000000002,-0.25,-0.2200000000000002,-0.27,0.0,0.0,0.0,0.0,0
2003-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.520000457763672,97.62999725341795,30.190000534057617,75.73999786376953,19100.0,3.33,2.27,3.33,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.629999160766602,12.889999389648423,-0.8500003814697266,0.0,0.0,-0.48,-0.5099999999999998,-0.48,-0.3400000000000001,0.0,0.0,0.0,0.0,0
2003-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.719999313354492,99.9499969482422,29.200000762939453,75.73999786376953,19100.0,4.27,3.18,4.27,1.71,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999988555908203,2.319999694824247,-0.9899997711181641,0.0,0.0,0.9399999999999995,0.9100000000000001,0.9399999999999995,0.48,0.0,0.0,0.0,0.0,0
2003-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.309999465942383,111.27999877929688,32.52000045776367,75.73999786376953,19100.0,4.27,3.27,4.27,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.409999847412109,11.330001831054673,3.3199996948242188,0.0,0.0,0.0,0.08999999999999986,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0
2004-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.739999771118164,113.0999984741211,35.7599983215332,75.73999786376953,19100.0,3.83,2.79,3.83,1.58,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5699996948242188,1.8199996948242188,3.2399978637695312,0.0,0.0,-0.4399999999999995,-0.48,-0.4399999999999995,-0.32999999999999985,0.0,0.0,0.0,0.0,0
2004-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34000015258789,114.52999877929688,37.04999923706055,75.73999786376953,19100.0,4.73,3.93,4.73,2.76,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999996185302734,1.4300003051757812,1.2900009155273438,0.0,0.0,0.9000000000000004,1.1400000000000001,0.9000000000000004,1.1799999999999997,0.0,0.0,0.0,0.0,0
2004-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34000015258789,111.76000213623048,49.63999938964844,75.73999786376953,19100.0,4.13,3.36,4.13,2.53,0.0,0.0,0.0,0.0,0.0,14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.769996643066392,12.59000015258789,0.0,0.0,-0.6000000000000005,-0.5700000000000003,-0.6000000000000005,-0.22999999999999998,0.0,0.0,0.0,0.0,0
2004-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.289999961853027,120.87000274658205,43.45000076293945,75.73999786376953,19100.0,4.23,3.6,4.23,3.01,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000019073486328,9.110000610351562,-6.189998626708984,0.0,0.0,0.10000000000000053,0.2400000000000002,0.10000000000000053,0.48,0.0,0.0,0.0,0.0,0
2005-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,459891200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.020000457763672,117.95999908447266,55.400001525878906,75.73999786376953,19100.0,4.5,4.17,4.5,3.73,0.0,0.0,0.0,0.0,0.0,-14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300004959106445,-2.910003662109389,11.950000762939453,0.0,0.0,0.2699999999999996,0.5699999999999998,0.2699999999999996,0.7200000000000002,0.0,0.0,0.0,0.0,0
2005-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.039999961853027,119.18000030517578,56.5,75.73999786376953,19100.0,4.0,3.77,4.0,3.64,0.0,0.0,0.0,0.0,0.0,22252800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9800004959106445,1.220001220703125,1.0999984741210938,0.0,0.0,-0.5,-0.3999999999999999,-0.5,-0.08999999999999986,0.0,0.0,0.0,0.0,0
2005-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.920000076293944,123.04000091552734,66.23999786376953,75.73999786376953,19100.0,4.2,4.01,4.2,3.95,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11999988555908381,3.8600006103515625,9.739997863769531,0.0,0.0,0.20000000000000018,0.23999999999999977,0.20000000000000018,0.31000000000000005,0.0,0.0,0.0,0.0,0
2005-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06999969482422,124.51000213623048,61.040000915527344,75.73999786376953,19100.0,4.47,4.39,4.47,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149999618530277,1.4700012207031392,-5.1999969482421875,0.0,0.0,0.2699999999999996,0.3799999999999999,0.2699999999999996,0.4500000000000002,0.0,0.0,0.0,0.0,0
