Unnamed: 0,Close,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PQ
2006-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.390000343322754,129.8300018310547,66.62999725341797,75.73999786376953,19100.0,4.72,4.72,4.72,4.73,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6799993515014666,5.3199996948242045,5.589996337890625,0.0,0.0,0.25,0.33000000000000007,0.25,0.33000000000000007,0.0,0.0,0.0,0.0,0
2006-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079999923706056,127.27999877929688,73.9800033569336,75.73999786376953,19100.0,5.11,5.07,5.11,5.12,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6899995803833026,-2.5500030517578125,7.350006103515625,0.0,0.0,0.39000000000000057,0.35000000000000053,0.39000000000000057,0.3899999999999997,0.0,0.0,0.0,0.0,0
2006-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979999542236328,133.5800018310547,62.90999984741211,75.73999786376953,19100.0,4.72,4.67,4.72,4.77,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1000003814697283,6.3000030517578125,-11.070003509521484,0.0,0.0,-0.39000000000000057,-0.40000000000000036,-0.39000000000000057,-0.35000000000000053,0.0,0.0,0.0,0.0,0
2006-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5600004196167,141.6199951171875,61.04999923706055,75.73999786376953,19100.0,4.56,4.53,4.56,4.67,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4199991226196289,8.039993286132812,-1.8600006103515625,0.0,0.0,-0.16000000000000014,-0.13999999999999968,-0.16000000000000014,-0.09999999999999964,0.0,0.0,0.0,0.0,0
2007-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.640000343322754,142.0,65.87000274658203,75.73999786376953,19100.0,4.56,4.48,4.56,4.57,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999237060547,0.3800048828125,4.820003509521484,0.0,0.0,0.0,-0.04999999999999982,0.0,-0.09999999999999964,0.0,0.0,0.0,0.0,0
2007-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.229999542236328,150.42999267578125,70.68000030517578,75.73999786376953,19100.0,5.1,5.03,5.1,4.98,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5899991989135742,8.42999267578125,4.80999755859375,0.0,0.0,0.54,0.5499999999999998,0.54,0.41000000000000014,0.0,0.0,0.0,0.0,0
2007-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,152.5800018310547,81.66000366210938,79.16999816894531,19100.0,4.52,4.2,4.52,4.01,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7700004577636719,2.1500091552734375,10.980003356933594,3.4300003051757812,0.0,-0.5800000000000001,-0.8300000000000001,-0.5800000000000001,-0.9700000000000006,0.0,0.0,0.0,0.0,0
2007-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,146.2100067138672,95.9800033569336,93.8499984741211,19100.0,4.1,3.49,4.1,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-6.3699951171875,14.319999694824219,14.680000305175781,0.0,-0.41999999999999993,-0.71,-0.41999999999999993,-0.8899999999999997,0.0,0.0,0.0,0.0,0
2008-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61000061035156,131.97000122070312,101.58000183105467,100.3000030517578,19100.0,3.51,2.48,3.51,1.62,0.0,0.0,0.0,0.0,0.0,-14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110000610351559,-14.240005493164062,5.5999984741210795,6.4500045776367045,0.0,-0.5899999999999999,-1.0100000000000002,-0.5899999999999999,-1.5,0.0,0.0,0.0,0.0,0
2008-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.950000762939453,127.9800033569336,140.0,139.8300018310547,19100.0,4.1,3.49,4.1,2.77,0.0,0.0,0.0,0.0,0.0,14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6599998474121058,-3.9899978637695312,38.41999816894533,39.52999877929689,0.0,0.5899999999999999,1.0100000000000002,0.5899999999999999,1.15,0.0,0.0,0.0,0.0,0
2008-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38999938964844,115.98999786376952,100.63999938964844,98.16999816894533,19100.0,3.69,2.88,3.69,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.439998626708984,-11.990005493164077,-39.36000061035156,-41.66000366210936,0.0,-0.4099999999999997,-0.6100000000000003,-0.4099999999999997,-0.69,0.0,0.0,0.0,0.0,0
2008-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,90.23999786376952,44.599998474121094,45.59000015258789,19100.0,2.42,1.52,2.42,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100006103515625,-25.75,-56.040000915527344,-52.579998016357436,0.0,-1.27,-1.3599999999999999,-1.27,-1.2600000000000002,0.0,0.0,0.0,0.0,0
2009-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.13999938964844,79.5199966430664,49.65999984741211,49.22999954223633,19100.0,2.82,1.82,2.82,0.93,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1399993896484375,-10.72000122070311,5.060001373291016,3.6399993896484375,0.0,0.3999999999999999,0.30000000000000004,0.3999999999999999,0.1100000000000001,0.0,0.0,0.0,0.0,0
2009-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.350000381469727,91.9499969482422,69.88999938964844,69.30000305175781,19100.0,3.72,2.71,3.72,1.18,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.78999900817871,12.430000305175795,20.229999542236328,20.070003509521484,0.0,0.9000000000000004,0.8899999999999999,0.9000000000000004,0.2499999999999999,0.0,0.0,0.0,0.0,0
2009-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61000061035156,105.58999633789062,70.61000061035156,69.06999969482422,19100.0,3.4,2.37,3.4,0.96,0.0,0.0,0.0,0.0,0.0,14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7399997711181676,13.639999389648423,0.720001220703125,-0.23000335693359375,0.0,-0.3200000000000003,-0.33999999999999986,-0.3200000000000003,-0.21999999999999997,0.0,0.0,0.0,0.0,0
2009-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68000030517578,111.44000244140624,79.36000061035156,77.93000030517578,19100.0,3.59,2.34,3.59,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9300003051757777,5.850006103515611,8.75,8.860000610351562,0.0,0.18999999999999995,-0.03000000000000025,0.18999999999999995,-0.08999999999999997,0.0,0.0,0.0,0.0,0
2010-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,459891200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59000015258789,117.0,83.76000213623047,82.69999694824219,19100.0,3.73,2.43,3.73,0.96,0.0,0.0,0.0,0.0,0.0,-22252800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.090000152587891,5.559997558593764,4.400001525878906,4.769996643066406,0.0,0.14000000000000012,0.0900000000000003,0.14000000000000012,0.08999999999999997,0.0,0.0,0.0,0.0,0
2010-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.540000915527344,103.22000122070312,75.62999725341797,75.01000213623047,19100.0,3.2,2.0,3.2,0.72,0.0,0.0,0.0,0.0,0.0,14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.950000762939453,-13.779998779296875,-8.1300048828125,-7.689994812011719,0.0,-0.5299999999999998,-0.43000000000000016,-0.5299999999999998,-0.24,0.0,0.0,0.0,0.0,0
2010-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.700000762939453,114.12999725341795,79.97000122070312,82.30999755859375,19100.0,2.65,1.41,2.65,0.48,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.84000015258789,10.90999603271483,4.340003967285156,7.299995422363281,0.0,-0.5500000000000003,-0.5900000000000001,-0.5500000000000003,-0.24,0.0,0.0,0.0,0.0,0
2010-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,125.75,91.37999725341795,94.75,19100.0,3.29,1.93,3.29,0.62,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.950000762939453,11.620002746582045,11.40999603271483,12.44000244140625,0.0,0.6400000000000001,0.52,0.6400000000000001,0.14,0.0,0.0,0.0,0.0,0
2011-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.739999771118164,132.58999633789062,106.72000122070312,117.36000061035156,19100.0,3.41,2.11,3.41,0.7,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000228881835938,6.839996337890625,15.34000396728517,22.610000610351562,0.0,0.1200000000000001,0.17999999999999994,0.1200000000000001,0.07999999999999996,0.0,0.0,0.0,0.0,0
2011-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.520000457763672,131.97000122070312,95.41999816894533,112.4800033569336,19100.0,3.0,1.58,3.0,0.41,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2199993133544922,-0.6199951171875,-11.300003051757798,-4.879997253417969,0.0,-0.41000000000000014,-0.5299999999999998,-0.41000000000000014,-0.29,0.0,0.0,0.0,0.0,0
2011-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.959999084472656,113.1500015258789,79.19999694824219,102.76000213623048,19100.0,1.98,0.9,1.98,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.439998626708984,-18.81999969482422,-16.22000122070314,-9.72000122070311,0.0,-1.02,-0.68,-1.02,-0.19999999999999998,0.0,0.0,0.0,0.0,0
2011-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.399999618530273,125.5,98.83000183105467,107.37999725341795,19100.0,1.98,0.89,1.98,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.559999465942383,12.349998474121094,19.630004882812486,4.619995117187472,0.0,0.0,-0.010000000000000009,0.0,0.05000000000000002,0.0,0.0,0.0,0.0,0
2012-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,140.80999755859375,103.0199966430664,122.87999725341795,19100.0,2.17,1.02,2.17,0.34,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.899999618530273,15.30999755859375,4.189994812011733,15.5,0.0,0.18999999999999995,0.13,0.18999999999999995,0.08000000000000002,0.0,0.0,0.0,0.0,0
2012-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.079999923706055,136.10000610351562,84.95999908447266,97.8000030517578,19100.0,1.62,0.71,1.62,0.29,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5799999237060547,-4.709991455078125,-18.05999755859375,-25.079994201660156,0.0,-0.5499999999999998,-0.31000000000000005,-0.5499999999999998,-0.050000000000000044,0.0,0.0,0.0,0.0,0
2012-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.729999542236328,143.97000122070312,92.19000244140624,112.38999938964844,19100.0,1.72,0.67,1.72,0.26,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3500003814697266,7.8699951171875,7.2300033569335795,14.58999633789064,0.0,0.09999999999999987,-0.039999999999999925,0.09999999999999987,-0.02999999999999997,0.0,0.0,0.0,0.0,0
2012-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.020000457763672,142.41000366210938,91.81999969482422,111.11000061035156,19100.0,1.72,0.7,1.72,0.26,0.0,0.0,0.0,0.0,0.0,-14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2900009155273438,-1.55999755859375,-0.37000274658201704,-1.279998779296875,0.0,0.0,0.029999999999999916,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,452473600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.699999809265137,156.6699981689453,97.2300033569336,110.0199966430664,19100.0,1.96,0.82,1.96,0.26,0.0,0.0,0.0,0.0,0.0,-14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.320000648498535,14.259994506835938,5.410003662109375,-1.0900039672851562,0.0,0.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0
2013-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.860000610351562,160.4199981689453,96.55999755859376,102.16000366210938,19100.0,2.3,1.2,2.3,0.33,0.0,0.0,0.0,0.0,0.0,29670400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160000801086426,3.75,-0.6700057983398295,-7.859992980957031,0.0,0.33999999999999986,0.38,0.33999999999999986,0.07,0.0,0.0,0.0,0.0,0
2013-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.600000381469727,168.00999450683594,102.33000183105467,108.37000274658205,19100.0,2.81,1.6,2.81,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26000022888183594,7.589996337890625,5.770004272460909,6.2099990844726705,0.0,0.5100000000000002,0.40000000000000013,0.5100000000000002,0.07,0.0,0.0,0.0,0.0,0
2013-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.720000267028809,184.69000244140625,98.41999816894533,110.8000030517578,19100.0,2.9,1.58,2.9,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.880000114440918,16.680007934570312,-3.9100036621093466,2.430000305175753,0.0,0.08999999999999986,-0.020000000000000018,0.08999999999999986,-0.06,0.0,0.0,0.0,0.0,0
2014-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.880000114440918,187.0099945068359,101.58000183105467,107.76000213623048,19100.0,2.72,1.64,2.72,0.4,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15999984741210938,2.319992065429659,3.1600036621093466,-3.0400009155273153,0.0,-0.17999999999999972,0.05999999999999983,-0.17999999999999972,0.06,0.0,0.0,0.0,0.0,0
2014-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56999969482422,195.72000122070312,105.37000274658205,112.36000061035156,19100.0,2.6,1.68,2.6,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3100004196166974,8.710006713867216,3.790000915527372,4.5999984741210795,0.0,-0.1200000000000001,0.040000000000000036,-0.1200000000000001,0.04999999999999999,0.0,0.0,0.0,0.0,0
2014-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.309999465942383,197.02000427246097,91.16000366210938,94.66999816894533,19100.0,2.53,1.77,2.53,0.57,0.0,0.0,0.0,0.0,0.0,7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739999771118162,1.300003051757841,-14.20999908447267,-17.690002441406236,0.0,-0.07000000000000028,0.09000000000000008,-0.07000000000000028,0.11999999999999994,0.0,0.0,0.0,0.0,0
2014-12-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200000762939453,205.5399932861328,53.27000045776367,57.33000183105469,19100.0,2.21,1.64,2.21,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8900012969970703,8.519989013671847,-37.8900032043457,-37.33999633789064,0.0,-0.31999999999999984,-0.13000000000000012,-0.31999999999999984,0.07000000000000006,0.0,0.0,0.0,0.0,0
2015-03-31 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,474726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.289999961853027,206.42999267578125,47.599998474121094,55.11000061035156,19100.0,2.04,1.52,2.04,0.64,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.910000801086426,0.8899993896484375,-5.670001983642578,-2.220001220703125,0.0,-0.16999999999999993,-0.11999999999999988,-0.16999999999999993,0.0,0.0,0.0,0.0,0.0,0
2015-06-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,467308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.229999542236328,205.8500061035156,59.470001220703125,63.59000015258789,19100.0,2.36,1.68,2.36,0.69,0.0,0.0,0.0,0.0,0.0,-7417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939999580383301,-0.5799865722656534,11.870002746582031,8.479999542236328,0.0,0.31999999999999984,0.15999999999999992,0.31999999999999984,0.04999999999999993,0.0,0.0,0.0,0.0,0
2015-09-30 00:00:00+00:00,2.953125,-0.0016978273523084,0.0366395144545599,0.0591695938508672,-0.0841986738396096,0.2093956467798402,-0.0180855445078543,0.261424836651606,0.0701726937193656,482144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,191.6300048828125,45.09000015258789,48.369998931884766,19100.0,2.17,1.49,2.17,0.71,0.0,0.0,0.0,0.0,0.0,14835200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.270000457763672,-14.220001220703097,-14.380001068115234,-15.220001220703125,0.0,-0.18999999999999995,-0.18999999999999995,-0.18999999999999995,0.020000000000000018,0.0,0.0,0.0,0.0,0
